,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,device_watts,kilojoules,average_heartrate,max_heartrate,User
64,2,Night Walk,6000.0,5640,5640,0.0,Walk,Walk,,11929991538,2024-07-19T20:03:00Z,2024-07-19T21:03:00Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,True,True,only_me,False,,[],[],1.064,0.0,,False,False,False,,,,,,False,0,0,False,30351079,1,a11929991538,,2,,,,,,HQ
65,2,Afternoon Ride,42920.5,8269,9698,275.0,Ride,Ride,,11921289071,2024-07-18T15:01:09Z,2024-07-18T16:01:09Z,(GMT+00:00) Europe/London,3600.0,,,,0,3,0,2,0,False,False,False,False,followers_only,False,,"[55.959268072620034, -3.213228564709425]","[55.95922063104808, -3.2131164148449898]",5.191,11.41,,False,False,False,110.2,17.8,12711316710.0,12711316710,accepted_tag_from_12711094262.fit,True,0,0,False,30351079,1,a11921289071,gqptIxjsRUbJlBdVD}@_AqE@hAzBnXHl@r@z@?~CtGtq@`BzS`@fTi@p@iAsCJhEWpBeE|Bq@MQ}@U~CBdEoFvFeDbFcB~DmAxJcH`[mIhc@eJzYgB~Q}CnDZ|IStIlA`PvApDv@fGBnCk@zCz@~M[~AeDlHYbBChCp@rFbFxUh@fJ?tEo@lGwDbD}BfH_C`Mg@fIx@tJhBdInCnIvCfQGRx@vCb@dHErEj@pEc@jHDzAZbDlArBcAlJyC|Ew@NqD{EyMkMyCwE}EuByBpBk@dB{@^_g@gg@eIlWIpIZlKqDKq@f@Ux@BlEr@nL_CtIeF~VWxDChImBnHqH~O}EjIe@JeAyCeB}@oAAyMjIeF~E}CzLiD~IqAbB_JrGmBxBqDvQuBrHiAtAuHzQgC~Am@~@i@xAC|@jBhCp@dEn@pPv@pDSlFTdNdCjYtEpIjFhCfI`IvAxEfBjO\dBlAlBL`AxCtE~EvLlAvQE|B~@zCh@lFAlBk@rDhEz^PhMs@rEBl@BaCz@sB@bDMZFTXmAf@SR_As@_[H{Od@{GpAyFr@{AfHgIxD}BrImC|JoFtTwGTg@QoEbC_AtP}@ri@zBjEyBxFsAd@hV\|DjAdEdCt@jLp`@xZtx@`H~PlBzHp@xRLAzHaDb@wAl@p@j@}BEhAjHdAh[^tHhAbTl@n@w@b@cDzAsAtNgFfAkAPkk@Et@Bc@z@G@[Z`Af@?pLkD`Fo@Zh@GhDNn@VFp@{AR?rCkGxA{AbUqAp@_A`B}GJyIf@yEjC_JtBoDzKyJlCO|@}A}@qEl@vBNCNQG}A~@o@MuAnAeIBuDY{E{A}f@wBkUa@s]ZuHnBkGjTqWbImMfCoFjB{MfFag@MoFqAuIa@mFa@uMRmIyCec@oDoW_BqSeA_T}G}m@aBu[l@_DdBqBtMuHhImG|A_DdAaEP_Lc@{ICoNeAeTmBkO?_^j@sGOoRmBiMaBiCmAcFKoCf@}La@kHgB}M}@oMXmL]uEuBeMaAeCMFJYsAcDcDsNoFiNwFuLcAoDSyA`@cIbAcGV}FDyDSwBsCwIoC_Q}E}NmBsJwCuI{KiOmMeJkI{Iq@CgEaEmEqAcDqDqEgK}DcPqFaRw@sEaB_FqF}Ts@aAq@FoAhAo@KOjA}D|CyBTgBxCgAp@Pc@o@nAIvPYnFH`Gu@[q@sB]ScByFaAaBcDzF_FzGc@NmDgNaEmJo@l@iArE_ObMk@tAa@~CQ?}@}C_EsIwBiB{@OY{@,2,73.0,False,603.7,,,HQ
66,2,Evening Walk,2500.0,1980,1980,0.0,Walk,Walk,,11913008691,2024-07-17T18:27:21Z,2024-07-17T19:27:21Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,True,True,only_me,False,,[],[],1.263,0.0,,False,False,False,,,,,,False,0,0,False,30351079,1,a11913008691,,2,,,,,,HQ
67,2,Evening Run,5121.3,1974,2009,25.3,Run,Run,,11921182678,2024-07-17T17:39:26Z,2024-07-17T18:39:26Z,(GMT+00:00) Europe/London,3600.0,,,,8,3,0,17,0,False,False,False,False,followers_only,False,,"[55.96360637806356, -3.2004196755588055]","[55.96356228925288, -3.200225131586194]",2.594,6.354,80.5,True,False,True,25.3,8.9,12711207973.0,12711207973,garmin_ping_355876820025,False,0,0,False,30351079,1,a11921182678,gwqtIx{oRGU@OMo@I?I\KBW@ECCSGOCCICK@GE[DWEIDABCp@ELMLa@BKGa@RSD_BHSSQEWCm@j@KBa@VWFKAI@EDM@UHOLUJu@P]F[EIBYXQFOJQFGEK@GHSHq@b@[JU@cAf@g@DiAj@c@JMHWFYTQFGAYFKFe@BQFO?k@NIFYB_@Ck@RSDm@T[?ALQFAFA?U_@MoAEIAKQc@AIQ][w@Ka@M{@Yu@[iAaAwBMs@Yi@Wa@Ks@Cc@@YReA?a@Du@@yAKa@DaAMSE_@@g@Ng@DKJG\KJM\uAXk@h@iBXq@B?HKZ}@b@_Aj@{@DKRSLUZMN@PGLMFOZ]@WNWH?ZUt@W\WV_@BONO`@STEHAn@DJCBEF?BGFe@AQDi@?m@KYS]?OOa@GY?OIk@Sk@WyBO_@Gq@Ke@C]KSA_@MEI]KU?a@H_@?KI_A@i@Yw@CS@_@CKUm@IiAQs@Ig@SgBUmAAYg@kBG_ABc@CYEIASIQEWGEUmA@GRKHKHAHGf@e@LIFIZ{@Jc@HK?ULiBNa@D?NHBQZDb@`@Rn@d@nCDpAFj@Jr@HPFn@DfA?xADh@AzAD`@ZnBB@JABRHPN|@HTFLD^@t@Gb@c@n@Uj@Ql@AnABl@E~@EN?d@SBMLK@OCE?WVW@URAFHALBCLB@Lp@LnALXETDH?LRr@Hn@HRDR\`@\f@BX\`@Xt@Pp@Xd@RVRn@NRp@rAPT|@xBF^DJ~@|At@dBb@h@NXn@tAr@~@P^FDBLf@~@J^Vl@JHTj@Z`@T`@Rf@@NPRLJLj@Rf@BVFNJh@Pd@LNHVHJb@^PRFRNRb@XTFL?TDLHLb@FFF?PEN?JIN?JNTp@,2,,,,146.7,168.0,HQ
68,2,Evening Ride,23913.4,4432,4588,143.1,Ride,Ride,,11921185930,2024-07-16T17:15:40Z,2024-07-16T18:15:40Z,(GMT+00:00) Europe/London,3600.0,,,,13,3,0,1,0,False,False,False,False,followers_only,False,,"[55.958385122939944, -3.2079558447003365]","[55.95917050726712, -3.2129775267094374]",5.396,9.918,,True,False,True,79.5,7.5,12711211201.0,12711211201,garmin_ping_355876820190,False,3,0,False,30351079,1,a11921185930,esptIxdqR_A}JUsA{A_NM_C]mC}AmIA_@H[pA_ADY?iAPcABw@Ec@o@aC[CgBp@qDjBcAbAiAh@aE~Dq@N_HnDw@LcAEyAiAg@u@c@_Ai@cCeBsEuA_CoBgEcByCm@wAuAsBsD_IkAkB]aBmAoCiAwEYcCm@cDa@gFy@}GiA{F}@iFcE_NcAoBk@uBUiB]aAOeAQ_@BgC]}Ca@uBE_AQsA@gBp@uCRc@jAgBdBqAL[oBiFcCuCW@{@hHyBfUSnC_CrTW|CE~AwDnS]bDYfDWz@u@xHYdGItDMhAk@zCoAzEUnB_@vTf@fHNdAd@zAD^DjDNxE\tDPzDDhMGjBc@|D?nAGf@C|AQ~@Ex@k@bQ_@rURfCh@~Bx@jIXtDBzCW|Cm@bFi@rDu@jDkAbKk@|G?RJRARi@nDeBbN_@bBiBfMiBtKU|BCvAAlKD|CdA|HXbIXjC`@xBTrCZjb@PbHVtBtA|Ed@vC^v@pCjEv@xBh@rB\nCFfBG`Eg@vFFxC|@zEdC|H\xBFvA?`CSnFWzBu@hESxBQ~DDbF}@tLM`\\lMf@rIYjK?tI~BdVf@vDNdDAjBe@dM?tAc@nC{@hDOtCBxBKnCNvGDd@PK@QLKL`BCp@YlAUjBNt@Tf@Jx@?bAJZlAd@`A?pGq@|IcFJXDdCTtDTtA\bApXx`@~Ap@|MDvIn@HWAe@yBiOc@kBmB}E}@aD_AsFa@eG\oG|@sIh@uDh@cBp@oAZgA|@uAtAoA`AkBTiAVmDBqBAwEeAcKk@yCuC_La@qCEgANwER_Ax@wBpB}DJa@?sAs@mK@q@^iEe@iFQy@@a@tFaJh@F`Bc@xFcCj@o@x@{AXw@|BeA`MgI~L{PfEuGxAmCTs@j@_EFcADeCCiJCaFU{E?yCD_@zCsAlBMt@U`K{EdHyD`A}@Zk@R_AJ{JCyJEFDADq@b@g@jEoHjBkCtRe\h@g@r@Cz@_@e@}E}@cE_@sDSo@Ec@VyFGeET}@\m@WyCCqCp@eHe@eAOKAE]QSa@WwGOoAHmBO_HMiAm@w^@qDNiHBeI?wLG{@Mi@Uc@@EqBkGk@{AUSDCEWgBaFKUOG[XiD~F_@\UG{@sBII`AhCBf@_@`AuAzBUPcJgWk@uAQIMPYhA]rB_@p@aIlGeC|Au@r@a@v@i@nBOtAKFSSaH{NoAy@m@I[y@,2,73.5,False,325.8,142.5,173.0,HQ
69,2,Lunch Walk,6700.0,4380,4380,0.0,Walk,Walk,,11892457783,2024-07-15T10:33:16Z,2024-07-15T11:33:16Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,True,True,only_me,False,,[],[],1.53,0.0,,False,False,False,,,,,,False,0,0,False,30351079,1,a11892457783,,2,,,,,,HQ
70,2,Lunch Walk,10200.0,7200,7200,0.0,Walk,Walk,,11892441426,2024-07-14T10:30:23Z,2024-07-14T11:30:23Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,True,True,only_me,False,,[],[],1.417,0.0,,False,False,False,,,,,,False,0,0,False,30351079,1,a11892441426,,2,,,,,,HQ
71,2,Evening Walk,4700.0,3600,3600,0.0,Walk,Walk,,11881171251,2024-07-13T19:43:17Z,2024-07-13T20:43:17Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,True,True,only_me,False,,[],[],1.306,0.0,,False,False,False,,,,,,False,0,0,False,30351079,1,a11881171251,,2,,,,,,HQ
72,2,Cycle with fam,20000.0,6420,6420,0.0,Ride,Ride,10.0,11881169145,2024-07-13T10:30:17Z,2024-07-13T11:30:17Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,True,True,only_me,False,,[],[],3.115,0.0,,False,False,False,,,,,,False,0,0,False,30351079,1,a11881169145,,2,,,,,,HQ
73,2,Morning Walk,13500.0,7200,7200,0.0,Walk,Walk,,11875964846,2024-07-13T09:46:52Z,2024-07-13T10:46:52Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,True,True,only_me,False,,[],[],1.875,0.0,,False,False,False,,,,,,False,0,0,False,30351079,1,a11875964846,,2,,,,,,HQ
74,2,Lunch Ride,5800.0,1380,1380,0.0,Ride,Ride,10.0,11861095043,2024-07-11T10:55:21Z,2024-07-11T11:55:21Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,True,True,only_me,False,,[],[],4.203,0.0,,False,False,False,,,,,,False,0,0,False,30351079,1,a11861095043,,2,,,,,,HQ
75,2,Morning Ride,8355.4,2401,2610,34.1,Ride,Ride,10.0,11852851750,2024-07-10T09:46:54Z,2024-07-10T10:46:54Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,2,0,False,False,False,True,only_me,False,,"[57.435751631855965, -5.412699049338698]","[57.43570846505463, -5.412594191730022]",3.48,6.424,,False,False,False,47.5,19.7,12640430330.0,12640430330,stripped_f5f9b5ac-8727-43a2-8ca3-e2de43a8f769-activity.fit,False,0,0,False,30351079,1,a11852851750,c_q}Idj_`@aA_Ba@u@c@aAq@cAq@oAMQOMI[a@q@Uk@qAmBKUGCYa@c@w@KGEGYk@oAyBEOGe@IwBGe@}@uA]aBi@kAOs@KuDBy@TcBBe@Aq@K_BIg@IYeAuBM_@I]IgA_@yC_@iEs@sCMq@YaC_@oB_@sAC]Kq@G_AMcDEqCIsB?oDEsAKu@QcB[y@O}@WqBKW[sAy@eCg@kAUiAKqA?gCFuAEu@CQUe@MIYGGKMm@Kw@]{AEQUa@GOIg@QiDKm@]o@YaAWi@U]OOe@m@OWK[Sw@Mw@e@sAQm@OcASoCu@iDw@sBm@aAW[IWg@cEM{@I[Ma@W[O[e@{Au@gB_@gACMUi@Sy@o@oBWo@We@e@s@Yu@a@u@Oc@oA{A[Uk@k@_CsDw@yAUi@Q[IGg@oAIIg@cAw@mAOYe@o@c@g@CBKKWk@k@iBMOo@mAcAiA[a@k@e@a@Wa@a@[k@Wq@Yi@_AgAS]]_@MWA@i@MTHPAB@z@vAZV|@lAx@`BVVPNRHTVn@h@LNBHLHHPl@r@jAtCZj@d@x@l@r@hBrCzCnFz@tAlAzBfBbBl@x@JDDH`AtBPd@~@bBp@nBFXVj@H\~@vBnAlDLd@NVVn@VnAZpCNbAZr@f@t@\t@^nATbAb@xBRtCNx@jBbGNXj@n@Zb@Tf@|@xCL`CHx@H^t@dBf@vCHLVBFDLPFXFl@?f@?b@IlA@vBDl@VhA~AhE`@rAZ~AZbCXz@Fx@PnABjA?dCFnFJpBAlBFpARpAx@fDRlBJn@r@tCPz@ZbCRhBV`BDbAFl@Nb@`AlBHVHr@HfA?nACf@SnACv@F|CF`@L`@l@jAb@fBh@r@HRFZBj@BnBDTHRx@jAt@pAxArB|@~AlEfHX^d@bAt@dAx@pA,2,34.5,False,82.9,,,HQ
76,2,Nairn to Inverness,29339.4,6756,7748,291.6,Ride,Ride,10.0,11827433879,2024-07-07T06:21:09Z,2024-07-07T07:21:09Z,(GMT+00:00) Europe/London,3600.0,,,,0,2,0,2,0,False,False,False,False,followers_only,False,,"[57.52570839598775, -3.862991016358137]","[57.47827788814902, -4.223013371229172]",4.343,11.276,,False,False,False,175.2,14.3,12614193959.0,12614193959,stripped_96ab8a5d-e37e-4347-99e3-c49c584ee208-activity.fit,False,0,0,False,30351079,1,a11827433879,{ab~ItwqVbEhBhLnGbHjG|CvBzA`BfAl@|@dAZnAvDtYBfB{@f[?tAp@tIjBjPfDhAbInA@^jK|_@pBxIrMlf@VzBp@vL?|BZpD^zIRnAv@pCjCtGENKEHERh@RvA\bAhExGfAv@fBd@f@v@@x@o@vDDn@l@pBZhB_@|PUlCD~Bp@tCTpBjAtEhCxNlDrUh@zD@p@aA|MJhGI|@}DpNyCxEaDnGe@vGXrFLj@LJfB_AxBHl@Zr@pAfAn@`Fv@hAd@z@t@bCbG`DfJtC`Gn@hEVlGXjUl@hQ?bBQxBe@xBkDlLm@pCNZhBB`@ZTlCtBbG`@rBJjABfDNjAv@dBbBlC`A|CFp@Od@aAdAuADiD|EgAnFQ`@QzBi@vCUr@w@hAwDnHuAlHiB~HGfC^pKJpHWt@aCvDoCvFoDpGUz@AzDIlA_BfEAfC\vGErBY`Bs@fBQpBJpFlBdHD`A[p@iErEEn@d@hBnDhJ~AvFjA|CPN|Af@nNzGjDI`A]`@YnF\x@t@`Nte@tCnKp@`DrAlD~AxFd@~@fCzH|BhK~@jGvA|GzCvHjEdI~@hGbHvTNvAY~CPtBx@fFxA`HfBpGn@zAhBvBrGjJvBhFvBhDx@pD|CzH`JvXvDpO~@pGhAjEnBjDnAfFvC~Hh@fBrBxJjC~EM|@_BvBwDxB{ArAYr@OpDQd@i@b@m@`D@h@b@pBx@fC~MjYTn@Bx@eEnNhAjEWaAm@iAUAaCzDmFnK@nAhCfMTjEUjEWlB}@jAk@fBwCpM{@lFiBtNiAfGcBfF{DrMgN`VkChFoLpSaBvDeA~CGl@sMp`@a@r@iBjFiJfPaI|OsLz\aEnSoDpKXpAbDvCdBpE~@rA^LZx@E~AqA~H@x@vBfBvAv@xDnArBjAhD`DfAjBvBlGvD`NxBpEXDJ~@~BxCTr@@Lw@dB[lDq@hC\Zd@HQ@ANr@rAvEbGtQnXh@zA`@hFpBfIzGpMXhA?QKGJA|@bBD|@pAzA|HtPtC~DTJ?P[i@NFZ|@jCzDrCbKv@~DvAnFzGrJxBjCDf@E|BNhAdFhO_@pIq@lHH|@MtA?bAj@lEvB|IF^Cd@r@nC`AvKRrF^fDp@~B~AlBTf@qAlGULUr@@hAYlB]rFJfM|@hOObCo@dEO\[B@j@\`@Hf@[nGBr@PF?N}D`a@UnE[fV^fOKbLXjD?xAeBvCoCvIsBlLk@bIk@|CyApFiAbCuC~D_DxB,2,65.5,False,442.4,,,HQ
77,2,Afternoon Ride,53360.6,11194,13985,369.8,Ride,Ride,10.0,11824715655,2024-07-06T14:41:01Z,2024-07-06T15:41:01Z,(GMT+00:00) Europe/London,3600.0,,,,0,1,0,2,0,False,False,False,False,followers_only,False,,"[57.650161972269416, -3.3218535874038935]","[57.52572683617473, -3.8631199300289154]",4.767,10.38,,False,False,False,133.0,5.1,12611353338.0,12611353338,stripped_83004d14-84bc-4a92-9869-88a13112e64c-activity.fit,False,0,0,False,30351079,1,a11824715655,_~z~IxnhSl@lL}AlLuB|Iw@KiA{ABt@c@F?r@Wa@K^dAbEKdAXlDHlGKxB_@rAsA|j@aArKq@rBy@bAuEvDsCbLuEzJcMzRgEnDsEtFwCjJeDhEG|@XtEpCp^b@pGCtA}H`RgTvm@cBhDaLbNyBtEaGvJD|ArEpR^vDBzCo@~NSl\oBtF_InPeIvf@zDlLhKvWxKd[rSpi@rOvk@lVvx@jRzcAxIxQb@|AlAbN|Czw@cHzz@`Dh\~Jl}@TbKMle@fDbO`GnOhD`HjBxFrB`VfDfTj@xA~GxG`BfF\lDE~BqAtGU|D`DfCjC`@xE_CxHl@pIaArBy@bKkJtGqEfB@`Ap`@dRjpA~SxiAiHbSmNxq@u@zBqL`LoBdFoBjHH~@~@nBx@dDh@dENxDhCcB^}@KqAHhBUf@uChBIlEZjEhIxUZpFj@vDpXrzAN`DOpFyDr_@HbDh@fDjA~EfCzGbD`DjI`S`Cn@p@r@`GpMbBzEh@vIv@jC`CxBvBMvFhAdT|f@l@RzBmCrASzA_EfLjCgAzJaC|XaEjNeEbI~@xAbEbMtCzDxCrPfGlQlAnBoBrFyAvBUfCcA`CAzDo@tFuGz{@SBiDaFeAu@gBAsFl@iKoHoA{AkI_Go@LcF`DoJlBaFLa@d@rE~QrAbJxRtf@A`BuHnm@EzCtIbKbNfNzMjSjCbFtDpP|BxEnW~JPt@v@~N^zAv@nAbQ`JfEnCfLSbBv@jFnHp[pb@dK~YxFlT~@hMLxGcNhU_OhXcJjNe^jn@Xl[pGfn@\~Fa@rHCxKyEjTa@lFKzGf@tEw@|FD~MbJhgA|Iry@xA|W~GveBf@pEdExU|BzDfF`Lp@bGn@dSdFpVbCtg@jCjb@d@fUdDt`@rDxXT|Kh@bHfBjJzFnK`Nb]f@tBrAvKtDn]j@~FDrC[TuCzG_A|G^bAp@h@]v@pA~CEtAj@Jx@xClBjEnEpI|BpDrAfACT{DiF_@@iBkFiEyIcAeEHkAdBcH?fBdEbA`A}@t@PlBmAbHoBxDoDj@{AVoDStAaB_PLa@rCm@hEv@lOhLdSpLfBjDbHnRtG`AdCGrEqIr@c@vD`B~Cn@|b@jCjDdBfByAb@wArAiBzDaB`Ed@xAhD`BHpDgCfD_AbDoEPF\xARBpBcZf@}Eb@mARwD`@w@lBKlAiBzB^BbElBtDnAtAbUlF~DdC|CbEbFfNjCzCv@B~CmA`HBjBvAxCxDpDeAbBmChKwAnPyI|@_AvC{HrAmAZ@MSlR|C|BA,2,67.3,False,753.2,,,HQ
78,2,Distillery to Elgin,5000.0,960,960,0.0,Ride,Ride,10.0,11822022131,2024-07-06T12:44:00Z,2024-07-06T13:44:00Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,True,True,only_me,False,,[],[],5.208,0.0,,False,False,False,,,,,,False,0,0,False,30351079,1,a11822022131,,2,,,,,,HQ
79,2,Bucky to Elgin part 2,18086.6,3583,3674,137.2,Ride,Ride,10.0,11821580946,2024-07-06T08:50:24Z,2024-07-06T09:50:24Z,(GMT+00:00) Europe/London,3600.0,,,,0,1,0,2,0,False,False,False,False,followers_only,False,,"[57.662745555862784, -3.1050853338092566]","[57.61114429682493, -3.2916435319930315]",5.048,11.42,,False,False,False,52.6,7.9,12608113142.0,12608113142,stripped_4b5bb57b-8fe8-4792-aa77-3e361d1c5a38-activity.fit,False,0,5,False,30351079,1,a11821580946,kf}~I|}}QRdGd@|H?`@p@xHE`@Yb@E|@On@?RLpAb@~CPpBP~B?nAGJIG}EaK_DmCeAeAYa@]y@w@kCq@yAg@iCQCcArD_AjCWtASrKBjAOnDC~CQbDk@jPg@vIe@zEu@rNA~@e@pFQvD\vl@CtGFvBvAjY@vEVdK?`GOdOW~Jc@lLaA`SYnHQfBEvCA|CF~E`@~M@fBOdMA|CD|AZvD`BdNPx@~DnJ`DlGtArDzBxEf@`BTvAf@nE`@bCbBlJj@rDFt@hA|GJ|@nC~PZbCl@jDf@zDTjAzAlJf@xEd@pHPdB^pGpAnKvBfOd@rCTlFl@jJlB`a@FbC^`Ff@rLlBxXPzAZxA~CnLh@lDJnEMjCS|B@`BF~@d@~CZjBXjADv@?|A[bEg@nCUz@g@bAIh@J^h@l@lAjB`A|Bf@jBFh@Tr@LbAPn@t@zA~ArEv@tEb@~A\v@pBfDn@xA^nAv@nBrArB`A`A|BnChGpIvBhCnAlBR|@NlEz@tKHt@JZDfBLhAR|@f@jAb@nAH\VpCp@tE?NRxAJ^EZPv@j@bFFhAd@zDLnBXnBL|Ab@vCb@dEXtAl@xFl@tD^~@fA~A`AhAhDbDPXdD|Cf@NKHCJa@U[nAQVy@i@K?m@p@_@j@CN?|ACd@MLe@NWd@y@dKEfBS~DMvGKbAKROv@_@hCI`A?`BHtBC\Q~AGT?h@WtAYxC]zAi@~AiBpE_AdFgA`D[^kAZeBx@o@`Ag@lAMnAOz@MxBDXXHp@Uz@iA`AaCVSF@Rj@b@d@@HG@JGDJGAEULACHBL`@d@l@rALNXFb@A\ZVd@Nh@RpAT|@RVNl@pAlC|BbE|ApBj@bAnCvB|@jAbBrAX\nD`DPT|@pBZR`@`BXlBb@hAb@fBDn@?vAP^@VGPCz@JlARn@Z^dA?JVRbB`@p@h@NHGl@wAfAwBxBk@zB@jHq@NMRANXPvAPb@lA`@V[JDV`ABp@`@zAAn@BPIFBJj@tAv@hCjClQ`@zDVdAz@pGDtH?ZQfANNvA_AlBs@pEsB`C{@rCuAlAc@d@_@tBeAbKgEd@IVYVJvCgAfF{ApAk@nCcBtGaF`DiCnBgAbA]`Fs@`EMbBQfCIlBXp@K`DPhBWt@Up@]t@s@`A{Az@oBBe@Wo@Gg@Rs@,2,73.6,False,263.6,,,HQ
80,2,Morning Ride,14129.1,2700,2743,48.2,Ride,Ride,,11921185852,2024-07-06T08:03:28Z,2024-07-06T09:03:28Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,False,False,followers_only,False,,"[57.644650703296065, -2.940325029194355]","[57.662814958021045, -3.1040492467582226]",5.233,10.266,,True,False,True,111.7,6.2,12711211130.0,12711211130,garmin_ping_355876820146,False,0,0,False,30351079,1,a11921185852,}oy~Ilt}P}@|DQb@c@r@oH~JiAtAs@p@_CvAcDfBmAh@s@PK?WKgAeAMEKAKDa@VsBrBqAdAIJIFUDK?SGa@WsAcAQKQEI@QJmApASPk@Xa@Ha@Dw@@i@Ga@ISQSYo@}AKOMCSF_@Tu@j@{Az@e@PaBv@yBz@eBt@{Av@{EfBcAb@q@^e@LcC~@SJSPWh@Qr@oD`UQn@W^KDM?YOYUSa@{@{BUUKCI?WHsAdA_@\IXB@AR@RxA`LjGbe@bC|Tn@hGTrDf@tODfCXjF`@bDr@tGf@dD~ApMn@fE~@pF@b@CNMVyApBuGrJgAxAa@t@mB|EiDhJoFdNKJKDm@?YJUV]j@g@dAMd@O|@}D|VELMNG@e@IQFIFMXSp@_EfX[~B?d@Fp@vDzMt@hDD\?VSr@C^Hl@Lh@Tv@JHLAB@DJd@tB\lAnBdKtAhGf@lCZtBv@pIH|BAC?HL\?XDj@K|B@dAHlEPjBLr@VpBNv@P`@p@v@NVZpAFt@Ph@?PIPUZk@h@QJcBp@[NURGREz@CzBGjB?xAN|WFz@N`@DFH@j@EZBPLDJF\@vAEvDA|FBh@DRHJ`@LTRLVv@tBVz@z@zEPb@f@p@Tf@|@bDz@xDZ~@T\~@z@lAlAx@h@h@TVPNPPb@Hj@XbFPhBBfAC^Il@KXm@lAM^G`@Ej@?fAHrAJt@RbAzBzHxDlMn@nBh@rBbInXhGlSDX?LGZsBhEeEjJYb@MLMHM@OAe@SmBk@c@GYFgBt@mDbBkHbDi@XcElBo@b@QTOXY~@]tAg@pCGz@Cz@@vBTxFHrAV~APt@b@rAjA`CZ`@`BfBhD`Ep@hA\`AXlALx@TjCNzFHvFEz@Kb@a@jAUb@IFSBy@@c@AwADGBEFEVK`EExE@~@X~IB|GLfB^`CNvAn@lO?XATIPSJsEx@w@TcCz@m@Pc@J_AJEDCHKp@Cf@?fC@lAAlF@pOKzHBzCAdEBjACxBF~F?xICtBGbCDdI,2,49.1,False,132.7,129.1,151.0,HQ
81,2,Bucky to Elgin part 1 (sports watch died),14400.0,2820,2820,0.0,Ride,Ride,10.0,11821995472,2024-07-06T08:02:12Z,2024-07-06T09:02:12Z,(GMT+00:00) Europe/London,3600.0,,,,0,1,0,1,0,False,False,True,False,followers_only,False,,[],[],5.106,0.0,,False,False,False,,,,,,False,0,0,False,30351079,1,a11821995472,,2,,,,,,HQ
82,2,Afternoon Ride,11109.8,2557,2914,147.6,Ride,Ride,,11921184944,2024-07-05T16:31:35Z,2024-07-05T17:31:35Z,(GMT+00:00) Europe/London,3600.0,,,,0,0,0,1,0,False,False,False,False,followers_only,False,,"[57.69291487522423, -2.830756539478898]","[57.64449454843998, -2.9404062498360872]",4.345,9.412,,True,False,True,111.7,6.1,12711210268.0,12711210268,garmin_ping_355876820128,False,0,0,False,30351079,1,a11921184944,e`c_JlthPPzARhAHt@DfAA|@_@nF[xC}AvKEjAFnA~AhQ`Dp_@pBpTt@hJlDp`@dJjw@nBvOr@hHxBxPhBrOfCfRlCzNb@fBn@pBx@jBhGhMrCnFdAzBdB~Cr@lAfChFr@fB~CfK`CfHrAnEn@lBd@jBrAvG`AlG~Fr\|EnYlA~FdAnDrAxDdDfIrEnK~@bCp@vBf@vBd@hCv@|FzK~|@XlBLfABPB?@l@ZhClGvg@vIpt@pDdX`@jCxAlKFVLFf@Md@[z@o@PGN?NFLNv@pB\n@b@XP@LGJMRk@`AuG|BcNJ]TYVQf@YNEL?FC|Aq@|Ae@dAa@fDyArCuAXG`IcDxAu@pA_AJ@DDv@dBT`@PLVJvBDd@Eh@QTMVSnAoAVKHBvCjBXBNC^SDGVQdA_AnAqARQh@]H?JDx@x@d@TP@NC^KXKv@c@NO~D}BbBkAd@e@pIqLv@aAR_@J_@j@oC,2,69.2,False,176.8,117.9,131.0,HQ
